data_id,profile_id,obsdate,preswat,tempwat,condwat,pracsal,density,optparw,flubsct,cdomflo,chlaflo,doconcs
51114,2364,2011-08-11T19:00:49Z,12,22.1016,4.4235,30.4642,1020.7998,,,,,229.23
51115,2364,2011-08-11T19:01:00Z,13,19.9879,4.3057,31.0577,1021.8169,,,,,227.613
51116,2364,2011-08-11T19:01:10Z,14,18.06,4.1839,31.5062,1022.6457,,,,,225.96
51117,2364,2011-08-11T19:01:20Z,15,16.9214,4.094,31.6263,1023.0101,,,,,227.673
51118,2364,2011-08-11T19:01:32Z,16,15.5106,3.9844,31.7909,1023.4606,,,,,230.66
51119,2364,2011-08-11T19:01:41Z,17,14.5134,3.9039,31.878,1023.7458,,,,,229.395
51134,2365,2011-08-11T19:01:49Z,17,14.4701,3.8841,31.7337,1023.6434,,,,,221.72
51133,2365,2011-08-11T19:02:04Z,16,15.7529,3.9525,31.3142,1023.0395,,,,,212.983
51132,2365,2011-08-11T19:02:16Z,15,16.6549,4.0175,31.1741,1022.7249,,,,,223.68
51131,2365,2011-08-11T19:02:25Z,14,17.6137,4.0872,31.0324,1022.389,,,,,233.715
51130,2365,2011-08-11T19:02:34Z,13,18.9494,4.1704,30.7235,1021.8245,,,,,243.62
51129,2365,2011-08-11T19:02:46Z,12,20.2644,4.2583,30.475,1021.2976,,,,,250.987
51128,2365,2011-08-11T19:03:00Z,11,22.7842,4.4057,29.8574,1020.1466,,,,,258.783
51127,2365,2011-08-11T19:03:15Z,10,23.4229,4.4594,29.8289,1019.9408,,,,,259.003
51126,2365,2011-08-11T19:03:25Z,9,24.0353,4.5108,29.801,1019.7402,,,,,258.425
51125,2365,2011-08-11T19:03:34Z,8,24.1756,4.5305,29.853,1019.7352,,,,,256.68
51124,2365,2011-08-11T19:03:46Z,7,24.2177,4.5432,29.9185,1019.7675,,,,,250.967
51123,2365,2011-08-11T19:03:58Z,6,24.2486,4.5516,29.9598,1019.7847,,,,,246.54
51122,2365,2011-08-11T19:04:07Z,5,24.2842,4.5577,29.9815,1019.7865,,,,,244.33
51121,2365,2011-08-11T19:04:18Z,4,24.3291,4.5636,29.9945,1019.779,,,,,242.163
51120,2365,2011-08-11T19:04:28Z,3,24.4732,4.5763,29.992,1019.7313,,,,,240.78
51135,2366,2011-08-11T19:04:30Z,3,24.4781,4.5773,29.9957,1019.7329,,,,,240.43
51136,2366,2011-08-11T19:04:42Z,4,24.3559,4.5714,30.034,1019.8011,,,,,
51137,2366,2011-08-11T19:04:55Z,5,24.2886,4.5663,30.0416,1019.8302,,,,,
51138,2366,2011-08-11T19:05:11Z,6,24.2502,4.5635,30.0463,1019.8492,,,,,
51139,2366,2011-08-11T19:05:25Z,7,24.2295,4.5618,30.0474,1019.8604,,,,,
51140,2366,2011-08-11T19:05:37Z,8,24.2043,4.5596,30.0481,1019.8728,,,,,
51141,2366,2011-08-11T19:05:46Z,9,24.1371,4.5539,30.0509,1019.8988,,,,,
51142,2366,2011-08-11T19:05:55Z,10,23.8711,4.5344,30.0852,1020.0064,,,,,
51143,2366,2011-08-11T19:06:04Z,11,23.4946,4.5095,30.1549,1020.171,,,,,
51144,2366,2011-08-11T19:06:14Z,12,23.1347,4.485,30.216,1020.3241,,,,,
51145,2366,2011-08-11T19:06:23Z,13,21.8458,4.4133,30.5684,1020.9499,,,,,
51146,2366,2011-08-11T19:06:32Z,14,19.6549,4.2941,31.2084,1022.0219,,,,,
51147,2366,2011-08-11T19:06:42Z,15,17.3597,4.143,31.7025,1022.9657,,,,,
51148,2366,2011-08-11T19:06:53Z,16,16.2276,4.0424,31.7271,1023.2508,,,,,
51149,2366,2011-08-11T19:07:05Z,17,14.736,3.9266,31.9006,1023.715,,,,,
51150,2366,2011-08-11T19:07:19Z,18,14.2798,3.8686,31.7476,1023.698,,,,,
51166,2367,2011-08-11T19:07:26Z,18,14.1958,3.8537,31.6808,1023.6646,,,,,
51165,2367,2011-08-11T19:07:40Z,17,14.4377,3.8514,31.4627,1023.441,,,,,
51164,2367,2011-08-11T19:07:53Z,16,15.2947,3.9079,31.2828,1023.1155,,,,,
51163,2367,2011-08-11T19:08:05Z,15,16.2108,3.975,31.1517,1022.8093,,,,,
51162,2367,2011-08-11T19:08:19Z,14,17.7024,4.0846,30.944,1022.2997,,,,,
51161,2367,2011-08-11T19:08:32Z,13,19.682,4.213,30.5324,1021.496,,,,,
51160,2367,2011-08-11T19:08:46Z,12,22.4049,4.3774,29.9011,1020.2905,,,,,
51159,2367,2011-08-11T19:09:00Z,11,23.2241,4.4422,29.8344,1020.0059,,,,,
51158,2367,2011-08-11T19:09:12Z,10,23.8638,4.4964,29.8084,1019.7984,,,,,
51157,2367,2011-08-11T19:09:21Z,9,24.1298,4.5238,29.8336,1019.7369,,,,,
51156,2367,2011-08-11T19:09:30Z,8,24.1967,4.5371,29.8875,1019.7543,,,,,
51155,2367,2011-08-11T19:09:42Z,7,24.2245,4.5459,29.9336,1019.7762,,,,,
51154,2367,2011-08-11T19:09:53Z,6,24.2356,4.5516,29.9687,1019.7946,,,,,
51153,2367,2011-08-11T19:10:03Z,5,24.2569,4.5559,29.9862,1019.7979,,,,,
51152,2367,2011-08-11T19:10:13Z,4,24.3202,4.5634,29.9996,1019.7847,,,,,
51151,2367,2011-08-11T19:10:23Z,3,24.3786,4.5692,30.0033,1019.7675,,,,,
51167,2368,2011-08-11T19:10:25Z,3,24.3905,4.5703,30.003,1019.7638,,,,,
51168,2368,2011-08-11T19:10:36Z,4,24.3208,4.5679,30.032,1019.8097,,,,,
51169,2368,2011-08-11T19:10:50Z,5,24.2652,4.564,30.0399,1019.8363,,,,,
51170,2368,2011-08-11T19:11:03Z,6,24.2512,4.5631,30.0428,1019.8469,,,,,
51171,2368,2011-08-11T19:11:14Z,7,24.2067,4.5597,30.0474,1019.8671,,,,,
51172,2368,2011-08-11T19:11:27Z,8,24.1665,4.5563,30.049,1019.8846,,,,,234.01
51173,2368,2011-08-11T19:11:39Z,9,24.0913,4.5502,30.0541,1019.9148,,,,,233.3
51174,2368,2011-08-11T19:11:52Z,10,23.9248,4.5389,30.0822,1019.9887,,,,,232.473
51175,2368,2011-08-11T19:12:03Z,11,23.3054,4.4972,30.1918,1020.2526,,,,,231.635
51176,2368,2011-08-11T19:12:13Z,12,22.6617,4.4566,30.3268,1020.5403,,,,,232.655
51177,2368,2011-08-11T19:12:26Z,13,20.2507,4.3267,31.0355,1021.7296,,,,,230.857
51178,2368,2011-08-11T19:12:37Z,14,17.9607,4.1882,31.6186,1022.7554,,,,,230.415
51179,2368,2011-08-11T19:12:48Z,15,16.6187,4.077,31.7183,1023.1516,,,,,228.467
51180,2368,2011-08-11T19:13:00Z,16,15.6244,3.9932,31.7765,1023.4245,,,,,230.76
51181,2368,2011-08-11T19:13:10Z,17,14.5528,3.9115,31.9145,1023.7645,,,,,230.725
51196,2369,2011-08-11T19:13:15Z,17,14.4283,3.8937,31.8548,1023.7448,,,,,228.415
51195,2369,2011-08-11T19:13:25Z,16,15.3346,3.9255,31.4075,1023.2026,,,,,216.42
51194,2369,2011-08-11T19:13:33Z,15,16.0809,3.9752,31.2548,1022.9179,,,,,219.415
51193,2369,2011-08-11T19:13:45Z,14,17.2438,4.0585,31.0723,1022.5049,,,,,232.43
51192,2369,2011-08-11T19:13:57Z,13,19.5904,4.2144,30.6104,1021.5781,,,,,247.475
51191,2369,2011-08-11T19:14:09Z,12,21.9561,4.3576,30.0596,1020.5311,,,,,256.07
51190,2369,2011-08-11T19:14:22Z,11,23.2146,4.4424,29.8418,1020.0144,,,,,259.75
51189,2369,2011-08-11T19:14:37Z,10,23.8742,4.4967,29.8038,1019.7928,,,,,257.447
51188,2369,2011-08-11T19:14:51Z,9,24.1332,4.5276,29.8592,1019.7556,,,,,253.383
51187,2369,2011-08-11T19:15:05Z,8,24.2076,4.5432,29.9249,1019.7792,,,,,249.34
51186,2369,2011-08-11T19:15:18Z,7,24.2337,4.5502,29.9595,1019.7938,,,,,245.637
51185,2369,2011-08-11T19:15:30Z,6,24.2657,4.5567,29.9859,1019.8008,,,,,242.7
51184,2369,2011-08-11T19:15:42Z,5,24.277,4.5605,30.0069,1019.8078,,,,,241.703
51183,2369,2011-08-11T19:15:51Z,4,24.3143,4.5652,30.0166,1019.7995,,,,,239.78
51182,2369,2011-08-11T19:15:58Z,3,24.3552,4.5689,30.0167,1019.7848,,,,,238.995
51197,2370,2011-08-11T19:16:03Z,3,24.3828,4.5716,30.0175,1019.7769,,,,,238.62
51198,2370,2011-08-11T19:16:17Z,4,24.3466,4.5709,30.0363,1019.8051,,,,,
51199,2370,2011-08-11T19:16:34Z,5,24.298,4.5676,30.0447,1019.8305,,,,,
51200,2370,2011-08-11T19:16:48Z,6,24.2725,4.5656,30.047,1019.844,,,,,
51201,2370,2011-08-11T19:17:00Z,7,24.2366,4.5629,30.0507,1019.8617,,,,,
51202,2370,2011-08-11T19:17:12Z,8,24.2163,4.5609,30.0495,1019.8711,,,,,
51203,2370,2011-08-11T19:17:24Z,9,24.1722,4.557,30.05,1019.8888,,,,,
51204,2370,2011-08-11T19:17:34Z,10,23.9161,4.5375,30.0779,1019.988,,,,,
51205,2370,2011-08-11T19:17:43Z,11,23.2172,4.491,30.2054,1020.2877,,,,,
51206,2370,2011-08-11T19:17:54Z,12,20.9445,4.3625,30.8149,1021.3745,,,,,
51207,2370,2011-08-11T19:18:06Z,13,18.6532,4.2292,31.4304,1022.4377,,,,,
51208,2370,2011-08-11T19:18:16Z,14,17.5276,4.1435,31.5761,1022.8256,,,,,
51209,2370,2011-08-11T19:18:25Z,15,16.5252,4.0585,31.6317,1023.1066,,,,,
51210,2370,2011-08-11T19:18:36Z,16,15.8146,3.9973,31.6606,1023.2923,,,,,
51211,2370,2011-08-11T19:18:48Z,17,14.484,3.8909,31.7841,1023.6797,,,,,
51212,2370,2011-08-11T19:18:55Z,18,14.4453,3.8765,31.6842,1023.6127,,,,,
51227,2371,2011-08-11T19:18:57Z,18,14.4044,3.8734,31.6897,1023.6253,,,,,
51226,2371,2011-08-11T19:19:06Z,17,14.4009,3.859,31.5617,1023.5246,,,,,
51225,2371,2011-08-11T19:19:21Z,16,15.149,3.8993,31.3223,1023.1773,,,,,
51224,2371,2011-08-11T19:19:39Z,15,16.424,3.9922,31.1349,1022.7483,,,,,
51223,2371,2011-08-11T19:19:52Z,14,17.4806,4.0702,30.9904,1022.3889,,,,,
51222,2371,2011-08-11T19:20:04Z,13,18.9886,4.1719,30.7065,1021.8021,,,,,
51221,2371,2011-08-11T19:20:15Z,12,21.2508,4.3088,30.1747,1020.8074,,,,,
51220,2371,2011-08-11T19:20:25Z,11,23.2371,4.434,29.7638,1019.9478,,,,,
51219,2371,2011-08-11T19:20:35Z,10,23.9569,4.4932,29.7227,1019.7071,,,,,
51218,2371,2011-08-11T19:20:44Z,9,24.173,4.521,29.7845,1019.688,,,,,
51217,2371,2011-08-11T19:20:55Z,8,24.2178,4.5362,29.8664,1019.7324,,,,,
51216,2371,2011-08-11T19:21:08Z,7,24.2438,4.5457,29.9196,1019.7608,,,,,
51215,2371,2011-08-11T19:21:23Z,6,24.263,4.5532,29.962,1019.7823,,,,,
51214,2371,2011-08-11T19:21:36Z,5,24.2897,4.5589,29.9864,1019.7886,,,,,
51213,2371,2011-08-11T19:21:50Z,4,24.3132,4.5633,30.0033,1019.7898,,,,,
51228,2372,2011-08-11T19:22:04Z,4,24.3222,4.5661,30.0175,1019.7975,,,,,
51229,2372,2011-08-11T19:22:19Z,5,24.3017,4.5665,30.0341,1019.8211,,,,,
51230,2372,2011-08-11T19:22:28Z,6,24.276,4.5648,30.0388,1019.8357,,,,,
51231,2372,2011-08-11T19:22:39Z,7,24.2471,4.5626,30.0417,1019.8511,,,,,235.567
51232,2372,2011-08-11T19:22:51Z,8,24.2344,4.5618,30.0438,1019.861,,,,,234.42
51233,2372,2011-08-11T19:23:01Z,9,24.222,4.5609,30.0455,1019.8702,,,,,234.01
51234,2372,2011-08-11T19:23:11Z,10,24.1614,4.5558,30.0477,1019.8936,,,,,233.25
51235,2372,2011-08-11T19:23:23Z,11,23.4773,4.5083,30.1575,1020.1778,,,,,232
51236,2372,2011-08-11T19:23:36Z,12,21.4495,4.3963,30.7187,1021.1671,,,,,230.423
51237,2372,2011-08-11T19:23:48Z,13,19.0154,4.2617,31.4246,1022.3435,,,,,227.19
51238,2372,2011-08-11T19:24:01Z,14,17.8102,4.1724,31.602,1022.7778,,,,,229.137
51239,2372,2011-08-11T19:24:12Z,15,16.5669,4.0661,31.6646,1023.122,,,,,229.935
51240,2372,2011-08-11T19:24:23Z,16,15.5,3.9789,31.7502,1023.4295,,,,,232.023
51241,2372,2011-08-11T19:24:35Z,17,14.4228,3.8857,31.7872,1023.6944,,,,,230.095
51242,2372,2011-08-11T19:24:45Z,18,14.266,3.8569,31.6521,1023.626,,,,,218.115
51258,2373,2011-08-11T19:24:50Z,18,14.1712,3.8463,31.6325,1023.6313,,,,,212.525
51257,2373,2011-08-11T19:25:02Z,17,14.3633,3.8459,31.4733,1023.465,,,,,197.103
51256,2373,2011-08-11T19:25:17Z,16,15.0082,3.8839,31.297,1023.1876,,,,,190.527
51255,2373,2011-08-11T19:25:32Z,15,16.249,3.9773,31.1415,1022.7923,,,,,203.875
51254,2373,2011-08-11T19:25:41Z,14,16.8509,4.0255,31.0921,1022.6145,,,,,215.145
51253,2373,2011-08-11T19:25:54Z,13,18.3528,4.1324,30.8535,1022.0708,,,,,234.122
51252,2373,2011-08-11T19:26:10Z,12,20.623,4.2734,30.3398,1021.0994,,,,,248.75
51251,2373,2011-08-11T19:26:22Z,11,22.9823,4.4203,29.8331,1020.072,,,,,261.125
51250,2373,2011-08-11T19:26:31Z,10,23.8418,4.4838,29.7302,1019.7469,,,,,261.93
51249,2373,2011-08-11T19:26:41Z,9,24.16,4.5201,29.7862,1019.6932,,,,,258.795
51248,2373,2011-08-11T19:26:53Z,8,24.2245,4.5371,29.8689,1019.7317,,,,,254.14
51247,2373,2011-08-11T19:27:04Z,7,24.238,4.5452,29.9199,1019.7618,,,,,249.53
51246,2373,2011-08-11T19:27:14Z,6,24.2526,4.5511,29.9538,1019.779,,,,,246.98
51245,2373,2011-08-11T19:27:23Z,5,24.2789,4.5563,29.9741,1019.7828,,,,,245.265
51244,2373,2011-08-11T19:27:35Z,4,24.3341,4.5636,29.9918,1019.775,,,,,243.563
51243,2373,2011-08-11T19:27:44Z,3,24.3638,4.567,29.9964,1019.767,,,,,242.71
51259,2374,2011-08-11T19:27:46Z,3,24.3649,4.5677,30.0008,1019.7704,,,,,242.545
51260,2374,2011-08-11T19:27:55Z,4,24.3302,4.5671,30.0195,1019.7975,,,,,
51261,2374,2011-08-11T19:28:07Z,5,24.2871,4.5647,30.0306,1019.8221,,,,,
51262,2374,2011-08-11T19:28:21Z,6,24.2647,4.5636,30.037,1019.8382,,,,,
51263,2374,2011-08-11T19:28:34Z,7,24.2467,4.5624,30.0405,1019.8501,,,,,
51264,2374,2011-08-11T19:28:50Z,8,24.2246,4.5607,30.0426,1019.8631,,,,,
51265,2374,2011-08-11T19:29:03Z,9,24.193,4.5585,30.0471,1019.8799,,,,,
51266,2374,2011-08-11T19:29:13Z,10,23.9,4.5359,30.0771,1019.9921,,,,,
51267,2374,2011-08-11T19:29:21Z,11,23.4192,4.504,30.1647,1020.1997,,,,,
51268,2374,2011-08-11T19:29:32Z,12,22.1621,4.4311,30.4814,1020.795,,,,,
51269,2374,2011-08-11T19:29:45Z,13,19.5362,4.2858,31.2309,1022.0639,,,,,
51270,2374,2011-08-11T19:29:56Z,14,18.0378,4.1866,31.546,1022.6809,,,,,
51271,2374,2011-08-11T19:30:05Z,15,16.8226,4.0872,31.6457,1023.0481,,,,,
51272,2374,2011-08-11T19:30:15Z,16,15.7368,3.9967,31.7173,1023.3525,,,,,
51273,2374,2011-08-11T19:30:28Z,17,14.4785,3.8943,31.8196,1023.7075,,,,,
51274,2374,2011-08-11T19:30:39Z,18,14.2306,3.8547,31.6608,1023.6411,,,,,
51275,2374,2011-08-11T19:30:47Z,19,14.1133,3.8388,31.6114,1023.6302,,,,,
51292,2375,2011-08-11T19:30:47Z,19,14.1133,3.8388,31.6114,1023.6302,,,,,
51291,2375,2011-08-11T19:30:57Z,18,14.1709,3.8343,31.5235,1023.5472,,,,,
51290,2375,2011-08-11T19:31:14Z,17,14.3987,3.8403,31.3931,1023.3947,,,,,
51289,2375,2011-08-11T19:31:29Z,16,15.3155,3.9005,31.1998,1023.0468,,,,,
51288,2375,2011-08-11T19:31:44Z,15,16.4509,3.9906,31.1003,1022.715,,,,,
51287,2375,2011-08-11T19:32:00Z,14,17.8867,4.0966,30.9049,1022.2258,,,,,
51286,2375,2011-08-11T19:32:16Z,13,19.8102,4.2224,30.5151,1021.4503,,,,,
51285,2375,2011-08-11T19:32:26Z,12,22.0392,4.3593,30.0144,1020.476,,,,,
51284,2375,2011-08-11T19:32:36Z,11,23.3156,4.446,29.8011,1019.9543,,,,,
51283,2375,2011-08-11T19:32:45Z,10,24.018,4.5027,29.7526,1019.7119,,,,,
51282,2375,2011-08-11T19:32:53Z,9,24.172,4.5238,29.8059,1019.704,,,,,
51281,2375,2011-08-11T19:33:03Z,8,24.216,4.5357,29.8642,1019.7312,,,,,
51280,2375,2011-08-11T19:33:15Z,7,24.2519,4.5462,29.918,1019.7566,,,,,
51279,2375,2011-08-11T19:33:27Z,6,24.2867,4.5547,29.957,1019.7708,,,,,
51278,2375,2011-08-11T19:33:37Z,5,24.3094,4.5599,29.9805,1019.7777,,,,,
51277,2375,2011-08-11T19:33:48Z,4,24.3648,4.5664,29.9913,1019.766,,,,,
51276,2375,2011-08-11T19:33:57Z,3,24.4331,4.5726,29.9916,1019.7438,,,,,
51293,2376,2011-08-11T19:33:57Z,3,24.4331,4.5726,29.9916,1019.7438,,,,,
51294,2376,2011-08-11T19:34:06Z,4,24.391,4.572,30.0154,1019.7769,,,,,
51295,2376,2011-08-11T19:34:17Z,5,24.3304,4.569,30.0336,1019.8122,,,,,243.245
51296,2376,2011-08-11T19:34:29Z,6,24.295,4.5667,30.0397,1019.8313,,,,,240.487
51297,2376,2011-08-11T19:34:44Z,7,24.2587,4.5637,30.042,1019.8477,,,,,238.007
51298,2376,2011-08-11T19:34:59Z,8,24.2187,4.5605,30.0445,1019.8661,,,,,235.847
51299,2376,2011-08-11T19:35:11Z,9,24.1816,4.5574,30.0468,1019.8833,,,,,234.605
51300,2376,2011-08-11T19:35:18Z,10,24.1096,4.5513,30.0499,1019.9101,,,,,233.56
51301,2376,2011-08-11T19:35:27Z,11,23.734,4.5248,30.1062,1020.0658,,,,,233.31
51302,2376,2011-08-11T19:35:39Z,12,22.6829,4.4581,30.3246,1020.5334,,,,,231.86
51303,2376,2011-08-11T19:35:49Z,13,21.0644,4.3716,30.7989,1021.337,,,,,231.91
51304,2376,2011-08-11T19:36:02Z,14,18.5693,4.2268,31.4748,1022.4954,,,,,229.84
51305,2376,2011-08-11T19:36:14Z,15,16.4687,4.061,31.698,1023.1707,,,,,227.26
51306,2376,2011-08-11T19:36:22Z,16,15.6074,3.988,31.7446,1023.4031,,,,,228.095
51307,2376,2011-08-11T19:36:32Z,17,14.6523,3.9144,31.8591,1023.7013,,,,,229.6
51308,2376,2011-08-11T19:36:45Z,18,14.3327,3.8667,31.6872,1023.6405,,,,,219.62
51324,2377,2011-08-11T19:36:57Z,18,14.2753,3.8486,31.5692,1023.5612,,,,,207.247
51323,2377,2011-08-11T19:37:13Z,17,14.5727,3.8561,31.3959,1023.361,,,,,191.34
51322,2377,2011-08-11T19:37:25Z,16,15.3841,3.912,31.2478,1023.07,,,,,189.655
51321,2377,2011-08-11T19:37:38Z,15,16.1925,3.9726,31.1445,1022.8075,,,,,206.137
51320,2377,2011-08-11T19:37:52Z,14,17.684,4.0814,30.9302,1022.2938,,,,,224.663
51319,2377,2011-08-11T19:38:06Z,13,19.3116,4.1911,30.6255,1021.6608,,,,,241.36
51318,2377,2011-08-11T19:38:20Z,12,21.2585,4.3159,30.2234,1020.8445,,,,,253.483
51317,2377,2011-08-11T19:38:31Z,11,23.0669,4.4301,29.8501,1020.0614,,,,,260.59
51316,2377,2011-08-11T19:38:40Z,10,23.7989,4.4842,29.7614,1019.7826,,,,,262.055
51315,2377,2011-08-11T19:38:48Z,9,24.0721,4.5127,29.7903,1019.7221,,,,,260.105
51314,2377,2011-08-11T19:39:00Z,8,24.1999,4.5334,29.8578,1019.7307,,,,,255.427
51313,2377,2011-08-11T19:39:11Z,7,24.2448,4.5445,29.9102,1019.7523,,,,,251.885
51312,2377,2011-08-11T19:39:21Z,6,24.2645,4.5509,29.9437,1019.7681,,,,,249.39
51311,2377,2011-08-11T19:39:32Z,5,24.3009,4.5574,29.9681,1019.7718,,,,,247.447
51310,2377,2011-08-11T19:39:47Z,4,24.3612,4.5658,29.9895,1019.7653,,,,,245.723
51309,2377,2011-08-11T19:39:57Z,3,24.4222,4.5715,29.9907,1019.7463,,,,,244.55
51325,2378,2011-08-11T19:39:57Z,3,24.4222,4.5715,29.9907,1019.7463,,,,,244.55
51326,2378,2011-08-11T19:40:04Z,4,24.3557,4.5696,30.021,1019.7919,,,,,
51327,2378,2011-08-11T19:40:14Z,5,24.3109,4.5674,30.0348,1019.8187,,,,,
51328,2378,2011-08-11T19:40:25Z,6,24.2738,4.565,30.0415,1019.8387,,,,,
51329,2378,2011-08-11T19:40:38Z,7,24.2366,4.562,30.044,1019.856,,,,,
51330,2378,2011-08-11T19:40:52Z,8,24.1698,4.5562,30.0462,1019.8819,,,,,
51331,2378,2011-08-11T19:41:03Z,9,24.0041,4.5434,30.0624,1019.9466,,,,,
51332,2378,2011-08-11T19:41:13Z,10,23.4975,4.5094,30.1519,1020.164,,,,,
51333,2378,2011-08-11T19:41:23Z,11,22.388,4.4413,30.4005,1020.6679,,,,,
51334,2378,2011-08-11T19:41:36Z,12,21.334,4.3843,30.7043,1021.1894,,,,,
51335,2378,2011-08-11T19:41:50Z,13,19.2213,4.265,31.2976,1022.1937,,,,,
51336,2378,2011-08-11T19:42:02Z,14,17.0431,4.1146,31.7082,1023.0418,,,,,
51337,2378,2011-08-11T19:42:10Z,15,16.2397,4.0396,31.6934,1023.2188,,,,,
51338,2378,2011-08-11T19:42:20Z,16,15.6096,3.9808,31.6789,1023.3523,,,,,
51339,2378,2011-08-11T19:42:34Z,17,14.7002,3.9061,31.7448,1023.6034,,,,,
51354,2379,2011-08-11T19:42:45Z,17,14.6169,3.8829,31.6035,1023.512,,,,,
51353,2379,2011-08-11T19:42:58Z,16,15.4696,3.9286,31.3272,1023.1119,,,,,
51352,2379,2011-08-11T19:43:09Z,15,16.1236,3.9748,31.2177,1022.8791,,,,,
51351,2379,2011-08-11T19:43:22Z,14,17.8791,4.0973,30.9176,1022.2356,,,,,
51350,2379,2011-08-11T19:43:34Z,13,20.1096,4.2432,30.4654,1021.3343,,,,,
51349,2379,2011-08-11T19:43:44Z,12,21.5994,4.3363,30.1424,1020.6923,,,,,
51348,2379,2011-08-11T19:43:55Z,11,22.4151,4.393,30.0133,1020.3682,,,,,
51347,2379,2011-08-11T19:44:08Z,10,23.3075,4.4542,29.8682,1020.0036,,,,,
51346,2379,2011-08-11T19:44:19Z,9,23.9845,4.5087,29.819,1019.7682,,,,,
51345,2379,2011-08-11T19:44:28Z,8,24.1923,4.5333,29.8622,1019.7363,,,,,
51344,2379,2011-08-11T19:44:40Z,7,24.2295,4.544,29.9162,1019.7617,,,,,
51343,2379,2011-08-11T19:44:51Z,6,24.2537,4.5507,29.9501,1019.7763,,,,,
51342,2379,2011-08-11T19:45:00Z,5,24.3166,4.5592,29.9707,1019.7696,,,,,
51341,2379,2011-08-11T19:45:13Z,4,24.3854,4.5677,29.9872,1019.7567,,,,,
51340,2379,2011-08-11T19:45:23Z,3,24.4264,4.5721,29.9926,1019.7462,,,,,
51355,2380,2011-08-11T19:45:23Z,3,24.4264,4.5721,29.9926,1019.7462,,,,,
51356,2380,2011-08-11T19:45:32Z,4,24.366,4.5703,30.019,1019.7872,,,,,
51357,2380,2011-08-11T19:45:46Z,5,24.3182,4.5679,30.0337,1019.8164,,,,,
51358,2380,2011-08-11T19:45:58Z,6,24.2699,4.5651,30.0447,1019.8431,,,,,
51359,2380,2011-08-11T19:46:08Z,7,24.24,4.5626,30.0463,1019.8566,,,,,
51360,2380,2011-08-11T19:46:21Z,8,24.2217,4.5612,30.0478,1019.8676,,,,,
51361,2380,2011-08-11T19:46:34Z,9,24.1401,4.5543,30.0515,1019.8988,,,,,
51362,2380,2011-08-11T19:46:45Z,10,23.9217,4.5387,30.0828,1019.9898,,,,,
51363,2380,2011-08-11T19:46:56Z,11,22.7222,4.4625,30.3312,1020.5221,,,,,
51364,2380,2011-08-11T19:47:07Z,12,21.456,4.3913,30.6716,1021.1322,,,,,
51365,2380,2011-08-11T19:47:19Z,13,19.6801,4.2914,31.1693,1021.9813,,,,,
51366,2380,2011-08-11T19:47:31Z,14,18.177,4.1995,31.5466,1022.6478,,,,,231.635
51367,2380,2011-08-11T19:47:41Z,15,16.9314,4.0995,31.6652,1023.0378,,,,,232.57
51368,2380,2011-08-11T19:47:50Z,16,15.8217,4.0011,31.6877,1023.3124,,,,,231.76
51369,2380,2011-08-11T19:48:00Z,17,14.9384,3.9315,31.78,1023.5799,,,,,233.215
51370,2380,2011-08-11T19:48:11Z,18,14.4543,3.8804,31.7126,1023.634,,,,,226.91
51385,2381,2011-08-11T19:48:18Z,18,14.379,3.8659,31.6417,1023.5953,,,,,219.51
51384,2381,2011-08-11T19:48:30Z,17,14.5422,3.8611,31.4658,1023.4219,,,,,205.157
51383,2381,2011-08-11T19:48:45Z,16,15.4752,3.9232,31.2753,1023.071,,,,,200.287
51382,2381,2011-08-11T19:48:58Z,15,16.1483,3.9729,31.1818,1022.8462,,,,,214.333
51381,2381,2011-08-11T19:49:14Z,14,18.0558,4.1068,30.8634,1022.1529,,,,,231.893
51380,2381,2011-08-11T19:49:26Z,13,19.9958,4.2356,30.4864,1021.3805,,,,,246.35
51379,2381,2011-08-11T19:49:33Z,12,21.1178,4.307,30.2523,1020.9049,,,,,252.96
51378,2381,2011-08-11T19:49:42Z,11,22.0637,4.369,30.0719,1020.5089,,,,,257.555
51377,2381,2011-08-11T19:49:52Z,10,23.3156,4.4507,29.8364,1019.9768,,,,,259.87
51376,2381,2011-08-11T19:50:02Z,9,24.0068,4.5063,29.7865,1019.7366,,,,,260.425
51375,2381,2011-08-11T19:50:12Z,8,24.1848,4.5282,29.83,1019.7133,,,,,256.395
51374,2381,2011-08-11T19:50:21Z,7,24.231,4.5398,29.8847,1019.737,,,,,252.995
51373,2381,2011-08-11T19:50:30Z,6,24.2601,4.5466,29.9155,1019.7486,,,,,249.755
51372,2381,2011-08-11T19:50:43Z,5,24.298,4.5556,29.9569,1019.7638,,,,,246.653
51371,2381,2011-08-11T19:50:58Z,4,24.3408,4.5624,29.9783,1019.7624,,,,,243.59
51386,2382,2011-08-11T19:51:05Z,4,24.3482,4.5648,29.9908,1019.77,,,,,242.695
51387,2382,2011-08-11T19:51:17Z,5,24.2963,4.5635,30.0154,1019.8081,,,,,
51388,2382,2011-08-11T19:51:30Z,6,24.2844,4.5644,30.0298,1019.827,,,,,
51389,2382,2011-08-11T19:51:42Z,7,24.2503,4.5627,30.0398,1019.8488,,,,,
51390,2382,2011-08-11T19:51:54Z,8,24.2079,4.5598,30.0468,1019.8707,,,,,
51391,2382,2011-08-11T19:52:07Z,9,24.1436,4.5552,30.0558,1019.9011,,,,,
51392,2382,2011-08-11T19:52:20Z,10,23.5488,4.5144,30.1544,1020.1508,,,,,
